1,1,R,8.889
1,1,L,4.394
1,1,U,1.443
1,1,D,4.948
1,2,R,10.000
1,2,L,-0.381
1,2,U,6.922
1,2,D,6.131
1,3,R,11.111
1,3,L,5.268
1,3,U,9.557
1,3,D,8.479
2,1,R,-1.403
2,1,L,0.923
2,1,U,7.778
2,1,D,-1.166
2,3,R,-5.190
2,3,L,3.992
2,3,U,10.000
2,3,D,6.264
3,1,R,-1.302
3,1,L,-1.500
3,1,U,6.651
3,1,D,-1.892
3,2,R,7.778
3,2,L,1.949
3,2,U,3.061
3,2,D,1.243
3,3,R,4.250
3,3,L,4.557
3,3,U,8.889
3,3,D,-5.190
3,4,R,4.334
3,4,L,0.000
3,4,U,-6.789
3,4,D,11.096
